SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99994.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
99991.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
99989.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
99987.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,0.0,0.0
99982.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,15.0,0.0,0.0
99980.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,16.0,0.0,0.0
99978.0,2.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,22.0,17.0,0.0,0.0
99976.0,2.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,24.0,18.0,0.0,0.0
99971.0,4.0,9.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,29.0,22.0,0.0,0.0
99968.0,3.0,9.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,32.0,22.0,0.0,0.0
99964.0,3.0,11.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,10.0,36.0,26.0,0.0,0.0
99958.0,3.0,16.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,12.0,42.0,30.0,0.0,0.0
99954.0,5.0,13.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,19.0,46.0,27.0,0.0,0.0
99945.0,7.0,14.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,19.0,55.0,36.0,0.0,0.0
99936.0,10.0,18.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,19.0,64.0,45.0,0.0,0.0
99923.0,15.0,18.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,23.0,77.0,54.0,0.0,0.0
99908.0,16.0,28.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,26.0,92.0,66.0,0.0,0.0
99893.0,17.0,30.0,5.0,18.0,3.0,1.0,0.0,0.0,0.0,33.0,107.0,74.0,0.0,0.0
99871.0,19.0,41.0,7.0,17.0,4.0,0.0,0.0,0.0,0.0,41.0,129.0,88.0,0.0,0.0
99846.0,27.0,43.0,12.0,26.0,4.0,0.0,0.0,0.0,0.0,42.0,154.0,112.0,0.0,0.0
99813.0,30.0,55.0,15.0,25.0,5.0,1.0,0.0,0.0,0.0,56.0,187.0,131.0,0.0,0.0
99767.0,42.0,74.0,19.0,27.0,6.0,2.0,0.0,0.0,0.0,63.0,233.0,170.0,0.0,0.0
99718.0,58.0,82.0,20.0,40.0,10.0,0.0,0.0,0.0,0.0,72.0,282.0,210.0,0.0,0.0
99660.0,63.0,104.0,22.0,44.0,14.0,0.0,0.0,0.0,0.0,93.0,340.0,247.0,0.0,0.0
99592.0,74.0,124.0,25.0,63.0,17.0,1.0,0.0,0.0,0.0,104.0,408.0,304.0,0.0,0.0
99526.0,88.0,148.0,29.0,64.0,19.0,1.0,0.0,0.0,0.0,125.0,474.0,349.0,0.0,0.0
99438.0,104.0,162.0,37.0,80.0,25.0,2.0,0.0,0.0,0.0,152.0,562.0,410.0,0.0,0.0
99315.0,125.0,202.0,42.0,108.0,28.0,1.0,0.0,1.0,0.0,178.0,685.0,506.0,0.0,0.0
99164.0,166.0,243.0,50.0,127.0,35.0,2.0,0.0,1.0,0.0,212.0,836.0,623.0,0.0,0.0
98982.0,220.0,288.0,59.0,152.0,36.0,4.0,0.0,1.0,0.0,258.0,1018.0,759.0,0.0,0.0
98794.0,262.0,330.0,66.0,170.0,47.0,2.0,0.0,2.0,0.0,327.0,1206.0,877.0,0.0,0.0
98542.0,340.0,403.0,73.0,198.0,54.0,2.0,0.0,2.0,0.0,386.0,1458.0,1070.0,0.0,0.0
98231.0,406.0,482.0,98.0,250.0,57.0,5.0,0.0,2.0,0.0,469.0,1769.0,1298.0,0.0,0.0
97861.0,478.0,621.0,109.0,283.0,71.0,5.0,0.0,2.0,0.0,570.0,2139.0,1567.0,0.0,0.0
97444.0,546.0,768.0,125.0,336.0,71.0,6.0,1.0,2.0,0.0,701.0,2556.0,1853.0,0.0,0.0
96931.0,646.0,898.0,159.0,431.0,81.0,9.0,0.0,2.0,1.0,842.0,3069.0,2225.0,0.0,0.0
96341.0,766.0,1080.0,196.0,498.0,98.0,8.0,0.0,4.0,0.0,1009.0,3659.0,2646.0,0.0,0.0
95652.0,914.0,1241.0,237.0,614.0,111.0,5.0,1.0,5.0,0.0,1220.0,4348.0,3123.0,0.0,0.0
94800.0,1099.0,1438.0,290.0,774.0,140.0,4.0,1.0,7.0,0.0,1447.0,5200.0,3746.0,0.0,0.0
93838.0,1269.0,1721.0,339.0,893.0,177.0,7.0,1.0,7.0,1.0,1747.0,6162.0,4408.0,0.0,0.0
92733.0,1478.0,2035.0,382.0,1049.0,212.0,8.0,1.0,8.0,0.0,2094.0,7267.0,5165.0,0.0,0.0
91429.0,1724.0,2366.0,435.0,1257.0,261.0,9.0,2.0,9.0,0.0,2508.0,8571.0,6054.0,0.0,0.0
89904.0,1960.0,2812.0,513.0,1446.0,318.0,12.0,0.0,12.0,0.0,3023.0,10096.0,7061.0,0.0,0.0
88205.0,2249.0,3274.0,595.0,1684.0,352.0,15.0,0.0,14.0,0.0,3612.0,11795.0,8169.0,0.0,0.0
86297.0,2570.0,3699.0,683.0,2020.0,426.0,18.0,0.0,16.0,0.0,4271.0,13703.0,9416.0,0.0,0.0
84105.0,2985.0,4183.0,748.0,2381.0,488.0,26.0,0.0,18.0,0.0,5066.0,15895.0,10811.0,0.0,0.0
81532.0,3452.0,4810.0,870.0,2758.0,561.0,33.0,1.0,19.0,0.0,5964.0,18468.0,12485.0,0.0,0.0
78689.0,3985.0,5465.0,990.0,3176.0,651.0,39.0,1.0,24.0,0.0,6980.0,21311.0,14307.0,0.0,0.0
75675.0,4505.0,6040.0,1133.0,3593.0,717.0,41.0,3.0,28.0,0.0,8265.0,24325.0,16032.0,0.0,0.0
72438.0,5011.0,6560.0,1225.0,4152.0,804.0,38.0,3.0,34.0,1.0,9734.0,27562.0,17794.0,0.0,0.0
68994.0,5502.0,7108.0,1270.0,4693.0,940.0,49.0,4.0,41.0,1.0,11398.0,31006.0,19567.0,0.0,0.0
65310.0,5995.0,7712.0,1342.0,5165.0,1073.0,60.0,2.0,47.0,1.0,13293.0,34690.0,21350.0,0.0,0.0
61644.0,6458.0,8030.0,1418.0,5716.0,1186.0,66.0,0.0,57.0,0.0,15425.0,38356.0,22874.0,0.0,0.0
57809.0,6798.0,8415.0,1442.0,6220.0,1305.0,74.0,1.0,64.0,0.0,17872.0,42191.0,24255.0,0.0,0.0
54016.0,7054.0,8564.0,1508.0,6767.0,1384.0,91.0,2.0,77.0,0.0,20537.0,45984.0,25370.0,0.0,0.0
50384.0,7237.0,8591.0,1477.0,7249.0,1494.0,95.0,2.0,88.0,0.0,23383.0,49616.0,26145.0,0.0,0.0
46798.0,7345.0,8506.0,1453.0,7694.0,1553.0,134.0,4.0,102.0,0.0,26411.0,53202.0,26689.0,0.0,0.0
43463.0,7388.0,8275.0,1360.0,7863.0,1615.0,141.0,4.0,120.0,1.0,29770.0,56537.0,26647.0,0.0,0.0
40405.0,7250.0,7916.0,1336.0,7965.0,1621.0,137.0,3.0,138.0,1.0,33228.0,59595.0,26229.0,0.0,0.0
37501.0,7030.0,7540.0,1256.0,7936.0,1644.0,151.0,5.0,162.0,0.0,36775.0,62499.0,25562.0,0.0,0.0
34963.0,6664.0,7024.0,1127.0,7843.0,1615.0,164.0,10.0,186.0,2.0,40402.0,65037.0,24449.0,0.0,0.0
32661.0,6232.0,6523.0,1035.0,7564.0,1533.0,179.0,13.0,219.0,1.0,44040.0,67339.0,23080.0,0.0,0.0
30647.0,5772.0,5905.0,901.0,7275.0,1470.0,174.0,7.0,242.0,4.0,47603.0,69353.0,21508.0,0.0,0.0
28846.0,5243.0,5256.0,837.0,6986.0,1350.0,178.0,13.0,263.0,1.0,51027.0,71154.0,19864.0,0.0,0.0
27305.0,4740.0,4678.0,727.0,6560.0,1269.0,167.0,16.0,289.0,2.0,54247.0,72695.0,18159.0,0.0,0.0
25996.0,4205.0,4108.0,628.0,6049.0,1161.0,172.0,16.0,314.0,3.0,57348.0,74004.0,16342.0,0.0,0.0
24841.0,3741.0,3589.0,544.0,5406.0,1044.0,176.0,17.0,349.0,2.0,60291.0,75159.0,14519.0,0.0,0.0
23879.0,3273.0,3053.0,456.0,4864.0,943.0,160.0,10.0,381.0,2.0,62979.0,76121.0,12761.0,0.0,0.0
23059.0,2896.0,2579.0,390.0,4393.0,830.0,148.0,15.0,414.0,2.0,65274.0,76941.0,11253.0,0.0,0.0
22320.0,2547.0,2191.0,344.0,3874.0,704.0,135.0,11.0,442.0,3.0,67429.0,77680.0,9809.0,0.0,0.0
21695.0,2196.0,1950.0,285.0,3266.0,602.0,120.0,15.0,465.0,4.0,69402.0,78305.0,8438.0,0.0,0.0
21186.0,1894.0,1629.0,231.0,2846.0,524.0,113.0,9.0,492.0,3.0,71073.0,78814.0,7249.0,0.0,0.0
20782.0,1652.0,1360.0,181.0,2438.0,459.0,94.0,15.0,512.0,2.0,72505.0,79218.0,6201.0,0.0,0.0
20434.0,1416.0,1119.0,172.0,2097.0,374.0,85.0,11.0,539.0,2.0,73751.0,79566.0,5276.0,0.0,0.0
20139.0,1210.0,946.0,152.0,1791.0,320.0,59.0,8.0,559.0,1.0,74815.0,79861.0,4487.0,0.0,0.0
19888.0,1037.0,802.0,122.0,1526.0,276.0,53.0,3.0,574.0,4.0,75715.0,80112.0,3823.0,0.0,0.0
19684.0,876.0,658.0,98.0,1265.0,235.0,57.0,4.0,583.0,0.0,76540.0,80316.0,3193.0,0.0,0.0
19508.0,741.0,568.0,84.0,1035.0,189.0,52.0,3.0,593.0,1.0,77226.0,80492.0,2673.0,0.0,0.0
19376.0,597.0,460.0,63.0,902.0,168.0,39.0,6.0,604.0,1.0,77784.0,80624.0,2236.0,0.0,0.0
19261.0,515.0,380.0,43.0,734.0,150.0,30.0,5.0,614.0,1.0,78267.0,80739.0,1858.0,0.0,0.0
19150.0,408.0,342.0,43.0,619.0,127.0,33.0,2.0,619.0,2.0,78655.0,80850.0,1576.0,0.0,0.0
19052.0,339.0,296.0,38.0,513.0,94.0,29.0,3.0,625.0,1.0,79010.0,80948.0,1313.0,0.0,0.0
19002.0,269.0,245.0,27.0,438.0,70.0,22.0,4.0,630.0,0.0,79293.0,80998.0,1075.0,0.0,0.0
18955.0,228.0,193.0,22.0,361.0,52.0,11.0,0.0,642.0,2.0,79534.0,81045.0,869.0,0.0,0.0
18912.0,190.0,144.0,11.0,319.0,51.0,15.0,0.0,642.0,0.0,79716.0,81088.0,730.0,0.0,0.0
18856.0,157.0,143.0,12.0,253.0,42.0,7.0,4.0,644.0,0.0,79882.0,81144.0,618.0,0.0,0.0
18814.0,134.0,122.0,14.0,204.0,29.0,8.0,0.0,649.0,1.0,80025.0,81186.0,512.0,0.0,0.0
18792.0,111.0,100.0,15.0,174.0,22.0,7.0,0.0,650.0,0.0,80129.0,81208.0,429.0,0.0,0.0
18776.0,98.0,68.0,14.0,159.0,19.0,7.0,0.0,651.0,0.0,80208.0,81224.0,365.0,0.0,0.0
18754.0,85.0,59.0,12.0,135.0,20.0,2.0,1.0,654.0,0.0,80278.0,81246.0,314.0,0.0,0.0
18727.0,60.0,56.0,15.0,113.0,15.0,6.0,0.0,654.0,1.0,80353.0,81273.0,266.0,0.0,0.0
18713.0,47.0,52.0,12.0,81.0,16.0,4.0,0.0,654.0,0.0,80421.0,81287.0,212.0,0.0,0.0
18705.0,46.0,37.0,8.0,67.0,16.0,4.0,0.0,655.0,0.0,80462.0,81295.0,178.0,0.0,0.0
18697.0,39.0,33.0,5.0,53.0,15.0,2.0,0.0,655.0,0.0,80501.0,81303.0,147.0,0.0,0.0
18688.0,36.0,23.0,3.0,50.0,16.0,1.0,1.0,655.0,0.0,80527.0,81312.0,130.0,0.0,0.0
18675.0,35.0,26.0,4.0,37.0,13.0,1.0,0.0,657.0,0.0,80552.0,81325.0,116.0,0.0,0.0
18671.0,27.0,21.0,4.0,37.0,12.0,0.0,0.0,657.0,0.0,80571.0,81329.0,101.0,0.0,0.0
18668.0,26.0,17.0,4.0,27.0,6.0,3.0,0.0,657.0,0.0,80592.0,81332.0,83.0,0.0,0.0
18665.0,17.0,13.0,4.0,24.0,5.0,1.0,0.0,657.0,0.0,80614.0,81335.0,64.0,0.0,0.0
18665.0,11.0,8.0,4.0,23.0,4.0,2.0,0.0,657.0,0.0,80626.0,81335.0,52.0,0.0,0.0
18662.0,8.0,7.0,3.0,23.0,4.0,1.0,0.0,658.0,0.0,80634.0,81338.0,46.0,0.0,0.0
18660.0,6.0,5.0,2.0,14.0,3.0,0.0,0.0,658.0,0.0,80652.0,81340.0,30.0,0.0,0.0
18659.0,4.0,4.0,0.0,11.0,4.0,0.0,0.0,658.0,0.0,80660.0,81341.0,23.0,0.0,0.0
18657.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,658.0,0.0,80665.0,81343.0,20.0,0.0,0.0
18656.0,4.0,4.0,0.0,6.0,2.0,0.0,0.0,658.0,0.0,80670.0,81344.0,16.0,0.0,0.0
18655.0,4.0,3.0,0.0,5.0,2.0,0.0,0.0,658.0,0.0,80673.0,81345.0,14.0,0.0,0.0
18653.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80678.0,81347.0,11.0,0.0,0.0
18653.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,658.0,0.0,80679.0,81347.0,10.0,0.0,0.0
18653.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80682.0,81347.0,7.0,0.0,0.0
18653.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80683.0,81347.0,6.0,0.0,0.0
18653.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80685.0,81347.0,4.0,0.0,0.0
18653.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80686.0,81347.0,3.0,0.0,0.0
18653.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,658.0,0.0,80686.0,81347.0,3.0,0.0,0.0
18653.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,658.0,0.0,80687.0,81347.0,2.0,0.0,0.0
18653.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80688.0,81347.0,1.0,0.0,0.0
18653.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80688.0,81347.0,1.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,80689.0,81347.0,0.0,0.0,0.0
